"borough","year","month","day","julian","measles","pertussis","popsize","birthrate","dpopdt","exit.rate"
"Stepney",1946,"Aug",25,968,7,0,96116.442193285,2169.03375751607,6666.70076019528,-0.0467939397260944
"Stepney",1946,"Sep",1,975,0,0,96239.5247021603,2175.27794322151,6180.42746822825,-0.0416164724150683
"Stepney",1946,"Sep",8,982,1,1,96353.4366745628,2181.19439890350,5709.68977543908,-0.0366203375646393
"Stepney",1946,"Sep",15,989,0,0,96458.4758495598,2186.78953985046,5254.48768182773,-0.0318033030789515
"Stepney",1946,"Sep",22,996,1,0,96554.9399662181,2192.06978135084,4814.82118739428,-0.0271633062685458
"Stepney",1946,"Sep",29,1003,3,0,96643.126763604,2197.04153869302,4390.6902921436,-0.0226984455792330
"Stepney",1946,"Oct",6,1010,1,1,96723.3339807865,2201.71122716555,3982.09499606568,-0.0184069727089204
"Stepney",1946,"Oct",13,1017,2,1,96795.8593568317,2206.08526205681,3589.03529916559,-0.014287285079113
"Stepney",1946,"Oct",20,1024,0,2,96861.0006308065,2210.17005865524,3211.51120144339,-0.0103379186284153
"Stepney",1946,"Oct",27,1031,1,0,96919.055541778,2213.97203224927,2849.52270289903,-0.0065575408994344
"Stepney",1946,"Nov",3,1038,0,0,96970.3218288135,2217.49759812734,2503.06980353255,-0.00294494439143296
"Stepney",1946,"Nov",10,1045,0,0,97015.0972309798,2220.75317157789,2172.15250334391,0.000500959846674866
"Stepney",1946,"Nov",17,1052,1,5,97053.679487344,2223.74516788936,1856.77080233315,0.00378114840668205
"Stepney",1946,"Nov",24,1059,1,3,97086.3663369733,2226.48000235018,1556.92470050026,0.00689649151690348
"Stepney",1946,"Dec",1,1066,1,1,97113.4555189343,2228.96409024876,1272.61419784848,0.00984775886400021
"Stepney",1946,"Dec",8,1073,0,2,97135.2447722948,2231.2038468736,1003.83929437110,0.0126356252602204
"Stepney",1946,"Dec",15,1080,0,1,97152.0318361215,2233.20568751311,750.5999900716,0.0152606761734269
"Stepney",1946,"Dec",22,1087,1,5,97164.1144494815,2234.97602745572,512.896284949958,0.0177234131372763
"Stepney",1946,"Dec",29,1094,1,0,97171.7903514418,2236.52128198987,290.72817900616,0.020024259056526
"Stepney",1947,"Jan",5,1101,1,11,97175.3572810694,2237.84786640399,84.095672240238,0.0221635634220953
"Stepney",1947,"Jan",12,1108,3,11,97175.1129774316,2238.96219598653,-107.001235347837,0.024141607449216
"Stepney",1947,"Jan",19,1115,8,7,97171.3551795952,2239.87068602592,-282.562543758038,0.0259586091510396
"Stepney",1947,"Jan",26,1122,1,8,97164.3816266275,2240.57975181061,-442.588252990392,0.0276147283591181
"Stepney",1947,"Feb",2,1129,11,8,97154.4900575955,2241.09580862901,-587.078363043249,0.0291100717012220
"Stepney",1947,"Feb",9,1136,3,3,97141.978211566,2241.42527176959,-716.032873920065,0.0304446975461894
"Stepney",1947,"Feb",16,1143,14,7,97127.1438276065,2241.57455652076,-829.45178561901,0.0316186209242456
"Stepney",1947,"Feb",23,1150,13,16,97110.2846447837,2241.55007817098,-927.335098140102,0.0326318184309976
"Stepney",1947,"Mar",2,1157,20,10,97091.6984021648,2241.35825200867,-1009.68281148333,0.0334842331218248
"Stepney",1947,"Mar",9,1164,22,5,97071.682838817,2241.00549332227,-1076.49492564869,0.0341757794029338
"Stepney",1947,"Mar",16,1171,25,7,97050.535693807,2240.49821740023,-1127.77144063620,0.0347063479243769
"Stepney",1947,"Mar",23,1178,10,8,97028.5547062022,2239.84283953097,-1163.51235644585,0.0350758104795234
"Stepney",1947,"Mar",30,1185,36,1,97006.0376150696,2239.04577500294,-1183.71767307764,0.0352840249146395
"Stepney",1947,"Apr",6,1192,13,2,96983.2821594764,2238.11343910458,-1188.38739053160,0.0353308400513992
"Stepney",1947,"Apr",13,1199,22,3,96960.5860784893,2237.05224712431,-1177.52150880785,0.0352161006243101
"Stepney",1947,"Apr",20,1206,17,5,96938.2471111755,2235.86861435058,-1151.12002790624,0.0349396522341938
"Stepney",1947,"Apr",27,1213,18,10,96916.5629966021,2234.56895607182,-1109.18294782676,0.0345013463180264
"Stepney",1947,"May",4,1220,11,14,96895.8314738362,2233.15968757648,-1051.71026856943,0.0339010451345669
"Stepney",1947,"May",11,1227,21,17,96876.3502819448,2231.64722415298,-978.701990134238,0.0331386267643647
"Stepney",1947,"May",18,1234,15,10,96858.417159995,2230.03798108978,-890.158112521187,0.0322139901218588
"Stepney",1947,"May",25,1241,21,10,96842.329847054,2228.33837367529,-786.078635730277,0.0311270599764207
"Stepney",1947,"Jun",1,1248,27,10,96828.3860821885,2226.55481719797,-666.463559761499,0.0298777919783136
"Stepney",1947,"Jun",8,1255,19,13,96816.883604466,2224.69372694627,-531.312884616565,0.0284661776846915
"Stepney",1947,"Jun",15,1262,25,14,96808.1201529533,2222.76151820858,-380.626610292249,0.0268922495797622
"Stepney",1947,"Jun",22,1269,19,15,96802.3934667175,2220.76460627336,-214.404736790082,0.0251560860827341
"Stepney",1947,"Jun",29,1276,34,17,96800.0012848256,2218.70940642906,-32.6472641100433,0.0232578165357114
"Stepney",1947,"Jul",6,1283,19,7,96801.2220700958,2216.60203612122,160.078899673805,0.0212448055145238
"Stepney",1947,"Jul",13,1290,31,9,96806.1052883181,2214.44507449628,348.621894464821,0.0192738172295483
"Stepney",1947,"Jul",20,1297,17,13,96814.5502995758,2212.23878137408,531.77744428435,0.0173575287174276
"Stepney",1947,"Jul",27,1304,13,11,96826.4538537256,2209.98337624313,709.545549132419,0.0154961559304589
"Stepney",1947,"Aug",3,1311,12,1,96841.7127006242,2207.67907859193,881.926209009,0.0136898949080068
"Stepney",1947,"Aug",10,1318,12,12,96860.2235901284,2205.326107909,1048.91942391217,0.0119389223061290
"Stepney",1947,"Aug",17,1325,3,6,96881.8832720952,2202.92468368278,1210.52519384587,0.0102433959407016
"Stepney",1947,"Aug",24,1332,4,12,96906.5884963814,2200.47502540180,1366.74351880810,0.00860345534323326
"Stepney",1947,"Aug",31,1339,4,2,96934.2360128437,2197.97735255455,1517.57439879886,0.00701922232786289
"Stepney",1947,"Sep",7,1346,0,6,96964.722571339,2195.43188462953,1663.01783381814,0.0054908015687837
"Stepney",1947,"Sep",14,1353,1,3,96997.9449217241,2192.83884111523,1803.07382386596,0.00401828118692420
"Stepney",1947,"Sep",21,1360,0,7,97033.7998138557,2190.19844150016,1937.74236894229,0.00260173334489807
"Stepney",1947,"Sep",28,1367,0,5,97072.1839975908,2187.51090527282,2067.02346904716,0.00124121484923680
"Stepney",1947,"Oct",5,1374,2,4,97112.994222786,2184.77645192169,2190.91712418055,-6.32322410404723e-05
"Stepney",1947,"Oct",12,1381,1,6,97156.1272392977,2181.99530093531,2309.42333434109,-0.00131158000042472
"Stepney",1947,"Oct",19,1388,1,2,97201.4797969837,2179.16767180211,2422.5420995316,-0.00250381401844704
"Stepney",1947,"Oct",26,1395,1,0,97248.9486457003,2176.29378401063,2530.27341975064,-0.00363993277736747
"Stepney",1947,"Nov",2,1402,0,5,97298.4305353043,2173.37385704935,2632.61729499819,-0.00471994702712304
"Stepney",1947,"Nov",9,1409,0,3,97349.8222156526,2170.40811040677,2729.57372527428,-0.00574387915808233
"Stepney",1947,"Nov",16,1416,0,3,97403.020436602,2167.39676357140,2821.14271057890,-0.00671176257242466
"Stepney",1947,"Nov",23,1423,1,3,97457.9219480092,2164.34003603172,2907.32425091203,-0.00762364105482026
"Stepney",1947,"Nov",30,1430,0,3,97514.423499731,2161.23814727624,2988.1183462737,-0.00847956814306286
"Stepney",1947,"Dec",7,1437,0,4,97572.4218416244,2158.09131679346,3063.52499666389,-0.0092796064992637
"Stepney",1947,"Dec",14,1444,0,5,97631.8137235453,2154.8997640719,3133.54420208182,-0.0100238272821711
"Stepney",1947,"Dec",21,1451,1,0,97692.495895352,2151.66370859999,3198.17596252912,-0.0107123095211955
"Stepney",1947,"Dec",28,1458,4,1,97754.3651069006,2148.38336986627,3257.42027800496,-0.0113451394925014
"Stepney",1948,"Jan",4,1465,0,1,97817.318108048,2145.05896735923,3311.27714850933,-0.0119224100977897
"Stepney",1948,"Jan",11,1472,4,4,97881.2516486508,2141.69072056736,3359.74657404222,-0.0124442202460500
"Stepney",1948,"Jan",18,1479,2,1,97946.062478566,2138.27884897918,3402.82855460363,-0.0129106742387034
"Stepney",1948,"Jan",25,1486,2,2,98011.6473476503,2134.82357208316,3440.52309019357,-0.0133218811584612
"Stepney",1948,"Feb",1,1493,5,3,98077.9030057606,2131.32510936782,3472.83018081205,-0.0136779542621892
"Stepney",1948,"Feb",8,1500,3,6,98144.7262027537,2127.78368032164,3499.74982645904,-0.0139790103780319
"Stepney",1948,"Feb",15,1507,1,0,98212.0136884855,2124.19950443317,3521.28202713434,-0.0142251693070108
"Stepney",1948,"Feb",22,1514,4,2,98279.6622128145,2120.57280119082,3537.42678283845,-0.0144165532292895
"Stepney",1948,"Feb",29,1521,9,4,98347.5685255967,2116.90379008313,3548.18409357109,-0.0145532861152072
"Stepney",1948,"Mar",7,1528,6,3,98415.629376689,2113.1926905986,3553.55395933226,-0.0146354931412432
"Stepney",1948,"Mar",14,1535,15,5,98483.741515948,2109.43972222572,3553.53638012195,-0.0146633001109364
"Stepney",1948,"Mar",21,1542,15,2,98551.8016932306,2105.64510445298,3548.13135594017,-0.0146368328808165
"Stepney",1948,"Mar",28,1549,16,1,98619.7066583937,2101.8090567689,3537.33888678692,-0.0145562167913408
"Stepney",1948,"Apr",4,1556,42,0,98687.353161294,2097.93179866196,3521.15897266219,-0.0144215761028074
"Stepney",1948,"Apr",11,1563,32,9,98754.6379517883,2094.01354962066,3499.59161356599,-0.0142330334361767
"Stepney",1948,"Apr",18,1570,56,2,98821.4577797328,2090.05452913355,3472.63680949867,-0.0139907092187085
"Stepney",1948,"Apr",25,1577,38,3,98887.7093949856,2086.05495668902,3440.29456045958,-0.0136947211342650
"Stepney",1948,"May",2,1584,55,4,98953.289547403,2082.01505177563,3402.56486644902,-0.0133451835781649
"Stepney",1948,"May",9,1591,29,4,99018.0949868417,2077.93503388187,3359.44772746699,-0.0129422071163399
"Stepney",1948,"May",16,1598,32,4,99082.0224631584,2073.81512249623,3310.94314351349,-0.0124858979486138
"Stepney",1948,"May",23,1605,29,1,99144.96872621,2069.65553710722,3257.05111458851,-0.0119763573758371
"Stepney",1948,"May",30,1612,29,4,99206.8305258535,2065.45649720334,3197.77164069206,-0.0114136812706020
"Stepney",1948,"Jun",6,1619,25,3,99267.5046119454,2061.21822227307,3133.10472182414,-0.0107979595512274
"Stepney",1948,"Jun",13,1626,24,10,99326.887734342,2056.94093180496,3063.0503579856,-0.0101292756586873
"Stepney",1948,"Jun",20,1633,23,2,99384.8766429013,2052.62484528742,2987.60854917479,-0.00940770603606875
"Stepney",1948,"Jun",27,1640,33,5,99441.3680874797,2048.27018220899,2906.77929539251,-0.00863331961028813
"Stepney",1948,"Jul",4,1647,24,4,99496.261116691,2043.87721974763,2821.30892647887,-0.00781367759959792
"Stepney",1948,"Jul",11,1654,25,2,99549.5123625327,2039.44768019031,2736.01121871402,-0.00699715671119528
"Stepney",1948,"Jul",18,1661,32,6,99601.1387865613,2034.98479985084,2651.74716441011,-0.00619232241792891
"Stepney",1948,"Jul",25,1668,20,1,99651.1601986994,2030.49188652544,2568.51676356713,-0.00539908292054906
"Stepney",1948,"Aug",1,1675,22,5,99699.5964088695,2025.97224801034,2486.32001618509,-0.00461734836204201
"Stepney",1948,"Aug",8,1682,30,5,99746.4672269943,2021.42919210178,2405.15692226398,-0.00384703078545069
"Stepney",1948,"Aug",15,1689,14,5,99791.7924629958,2016.86602659604,2325.02748180474,-0.00308804409263391
"Stepney",1948,"Aug",22,1696,19,9,99835.5919267977,2012.28605928923,2245.93169480548,-0.00234030400388241
"Stepney",1948,"Aug",29,1703,8,2,99877.885428322,2007.69259797764,2167.86956126716,-0.00160372801849581
"Stepney",1948,"Sep",5,1710,8,8,99918.6927774913,2003.08895045751,2090.84108118977,-0.000878235376114034
"Stepney",1948,"Sep",12,1717,4,6,99958.0337842283,1998.47842452505,2014.84625457331,-0.000163747018909887
"Stepney",1948,"Sep",19,1724,3,7,99995.9282584554,1993.86432797650,1939.88508141779,0.000539814445436134
"Stepney",1948,"Sep",26,1731,0,4,100032.396010095,1989.24996860808,1865.95756172320,0.00123252477999667
"Stepney",1948,"Oct",3,1738,4,3,100067.456849071,1984.63865421603,1793.06369548954,0.00191445815411738
"Stepney",1948,"Oct",10,1745,0,2,100101.130585304,1980.03369259657,1721.20348271681,0.00258568717822013
"Stepney",1948,"Oct",17,1752,3,3,100133.437028718,1975.43839154599,1650.37692340585,0.00324628293790529
"Stepney",1948,"Oct",24,1759,0,5,100164.395989235,1970.85605886041,1580.58401755499,0.00389631502742124
"Stepney",1948,"Oct",31,1766,1,0,100194.027276777,1966.29000233611,1511.82476516505,0.00453585158240664
"Stepney",1948,"Nov",7,1773,0,2,100222.350701269,1961.74352976932,1444.09916623605,0.00516495931208212
"Stepney",1948,"Nov",14,1780,2,5,100249.386072631,1957.21994895627,1377.40722076797,0.00578370353079492
"Stepney",1948,"Nov",21,1787,6,5,100275.153200786,1952.72256769319,1311.74892876084,0.0063921481889825
"Stepney",1948,"Nov",28,1794,3,6,100299.671895658,1948.2546937763,1247.12429021463,0.00699035590356722
"Stepney",1948,"Dec",5,1801,1,2,100322.961967169,1943.81963500184,1183.53330512936,0.00757838798779969
"Stepney",1948,"Dec",12,1808,2,3,100345.043225240,1939.42069916603,1120.97597350503,0.00815630448056986
"Stepney",1948,"Dec",19,1815,2,10,100365.935479796,1935.06119406516,1059.45229534234,0.00872416417519547
"Stepney",1948,"Dec",26,1822,6,7,100385.658540758,1930.74442749535,998.96227063986,0.0092820246477456
"Stepney",1949,"Jan",2,1829,6,6,100404.232218049,1926.47370725288,939.505899398311,0.0098299422848148
"Stepney",1949,"Jan",9,1836,31,15,100421.676321592,1922.25234113398,881.083181617697,0.0103679723108985
"Stepney",1949,"Jan",16,1843,26,4,100438.010661309,1918.08363693488,823.694117298011,0.0108961688152835
"Stepney",1949,"Jan",23,1850,51,1,100453.255047123,1913.97090245181,767.338706439263,0.0114145847785087
"Stepney",1949,"Jan",30,1857,44,6,100467.429288957,1909.91744548099,712.016949041444,0.0119232720984055
"Stepney",1949,"Feb",6,1864,48,4,100480.553196732,1905.92657381867,657.728845104563,0.0124222816157296
"Stepney",1949,"Feb",13,1871,44,6,100492.646580372,1902.00159526105,604.47439462861,0.0129116631393990
"Stepney",1949,"Feb",20,1878,33,1,100503.729249799,1898.14581760443,552.25359761421,0.0133914654713462
"Stepney",1949,"Feb",27,1885,54,9,100513.821014937,1894.36254864493,501.066454060112,0.0138617364310304
"Stepney",1949,"Mar",6,1892,40,4,100522.941685706,1890.65509617884,450.912963966951,0.0143225228795370
"Stepney",1949,"Mar",13,1899,71,10,100531.111072031,1887.02676800237,401.793127334719,0.0147738707433909
"Stepney",1949,"Mar",20,1906,70,3,100538.348983833,1883.48087191177,353.706944163425,0.0152158250380095
"Stepney",1949,"Mar",27,1913,59,8,100544.675231035,1880.02071570326,306.654414453064,0.0156484298908406
"Stepney",1949,"Apr",3,1920,74,0,100550.109623560,1876.64960717306,260.635538203633,0.0160717285641902
"Stepney",1949,"Apr",10,1927,73,0,100554.671971331,1873.37085411741,215.650315415138,0.0164857634777518
"Stepney",1949,"Apr",17,1934,36,2,100558.382084269,1870.18776433254,171.698746087573,0.0168905762308468
"Stepney",1949,"Apr",24,1941,63,0,100561.259772298,1867.10364561470,128.780830221449,0.0172862076243810
"Stepney",1949,"May",1,1948,37,7,100563.32484534,1864.12180576006,86.8965678157386,0.0176726976825556
"Stepney",1949,"May",8,1955,40,3,100564.597113318,1861.24555256489,46.0459588709647,0.0180500856742709
"Stepney",1949,"May",15,1962,37,4,100565.096386154,1858.47819382541,6.22900338712108,0.0184184101343268
"Stepney",1949,"May",22,1969,22,3,100564.842473771,1855.82303733784,-32.5542986357863,0.0187777088843564
"Stepney",1949,"May",29,1976,34,1,100563.855186091,1853.28339089843,-70.3039471977633,0.0191280190535321
"Stepney",1949,"Jun",5,1983,27,1,100562.154333038,1850.86256230340,-107.019942298804,0.0194693770990442
"Stepney",1949,"Jun",12,1990,17,1,100559.759724533,1848.56385934897,-142.702283938912,0.0198018188263638
"Stepney",1949,"Jun",19,1997,18,1,100556.691170500,1846.39058983138,-177.350972118089,0.0201253794092935
"Stepney",1949,"Jun",26,2004,7,1,100552.968480860,1844.34606154688,-210.966006835937,0.0204400934098135
"Stepney",1949,"Jul",3,2011,7,2,100548.611424075,1842.43355161251,-243.56876782667,0.0207462071320034
"Stepney",1949,"Jul",10,2018,1,1,100543.636651448,1840.65403065323,-275.489346337208,0.0210470144851277
"Stepney",1949,"Jul",17,2025,9,1,100538.055581122,1839.00459709841,-306.840263386651,0.0213436081300938
"Stepney",1949,"Jul",24,2032,12,0,100531.879130634,1837.48197896116,-337.621518974994,0.0216359578349249
"Stepney",1949,"Jul",31,2039,5,0,100525.118217520,1836.08290425458,-367.833113102241,0.0219240330818404
"Stepney",1949,"Aug",7,2046,4,1,100517.783759317,1834.80410099178,-397.475045768388,0.0222078030700041
"Stepney",1949,"Aug",14,2053,2,0,100509.886673562,1833.64229718587,-426.547316973439,0.022487236718314
"Stepney",1949,"Aug",21,2060,3,2,100501.437877791,1832.59422084993,-455.049926717390,0.0227623026682373
"Stepney",1949,"Aug",28,2067,4,1,100492.448289540,1831.65659999710,-482.982874999918,0.0230329692866875
"Stepney",1949,"Sep",4,2074,0,2,100482.928826347,1830.82616264045,-510.34616182168,0.0232992046689653
"Stepney",1949,"Sep",11,2081,1,1,100472.890405747,1830.09963679309,-537.139787182344,0.0235609766417154
"Stepney",1949,"Sep",18,2088,4,2,100462.343945278,1829.47375046814,-563.363751081913,0.0238182527659661
"Stepney",1949,"Sep",25,2095,2,4,100451.300362475,1828.94523167870,-589.018053520382,0.024071000340204
"Stepney",1949,"Oct",2,2102,0,2,100439.770574876,1828.51080843786,-614.102694497755,0.0243191864035043
"Stepney",1949,"Oct",9,2109,1,1,100427.765500017,1828.16720875874,-638.617674014028,0.0245627777387156
"Stepney",1949,"Oct",16,2116,0,0,100415.296055434,1827.91116065444,-662.562992069205,0.0248017408757007
"Stepney",1949,"Oct",23,2123,1,1,100402.373158665,1827.73939213807,-685.938648663282,0.0250360420946327
"Stepney",1949,"Oct",30,2130,1,1,100389.007727245,1827.64863122272,-708.744643795996,0.0252656474293485
"Stepney",1949,"Nov",6,2137,0,2,100375.210678711,1827.63560592150,-730.980977467884,0.0254905226707738
"Stepney",1949,"Nov",13,2144,2,0,100360.992930600,1827.69704424751,-752.647649678677,0.0257106333703823
"Stepney",1949,"Nov",20,2151,0,1,100346.365400449,1827.82967421387,-773.74466042837,0.0259259448437443
"Stepney",1949,"Nov",27,2158,4,1,100331.339005793,1828.03022383367,-794.272009716964,0.0261364221741248
"Stepney",1949,"Dec",4,2165,0,0,100315.924664169,1828.29542112002,-814.229697544463,0.0263420302161491
"Stepney",1949,"Dec",11,2172,0,1,100300.133293115,1828.62199408602,-833.617723910862,0.0265427335995338
"Stepney",1949,"Dec",18,2179,2,1,100283.975810166,1829.00667074478,-852.436088816165,0.026738496732886
"Stepney",1949,"Dec",25,2186,3,2,100267.463132859,1829.4461791094,-870.684792260368,0.0269292838075694
"Stepney",1950,"Jan",1,2193,0,3,100250.606178731,1829.93724719298,-888.363834243269,0.0271150588016389
"Stepney",1950,"Jan",8,2200,2,0,100233.415865319,1830.47660300863,-905.473214765283,0.0272957854838565
"Stepney",1950,"Jan",15,2207,1,1,100215.903110157,1831.06097456946,-922.012933826201,0.0274714274177570
"Stepney",1950,"Jan",22,2214,0,2,100198.078830785,1831.68708988856,-937.98299142602,0.0276419479658091
"Stepney",1950,"Jan",29,2221,2,0,100179.953944737,1832.35167697905,-953.383387564742,0.0278073102936393
"Stepney",1950,"Feb",5,2228,0,0,100161.539369550,1833.05146385402,-968.214122242365,0.0279674773743343
"Stepney",1950,"Feb",12,2235,1,4,100142.846022762,1833.78317852659,-982.47519545889,0.0281224119928183
